_id,timestamp,sensor,target,metadata,power
665f0e6cf3e3a6523a4759a6,2024-06-04 12:54:01.808000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'c192464f00ce9e3b86cf2038108ec6900beef796', 'ratio': 0.0}",0.0
665f0e6df3e3a6523a4759ab,2024-06-04 12:54:02.308000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': '9e0307bf5e64f7b06ef5c32c4afba8eb661383e9', 'ratio': 0.0}",0.0
665f0e6df3e3a6523a4759ae,2024-06-04 12:54:02.308000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '31c6fedb5016d8073272c85a4b5766ab7401c46c', 'ratio': 0.9981121211281301}",71.82279285378112
665f0e6df3e3a6523a4759b5,2024-06-04 12:54:02.809000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'da2215343f2786516f6df8b3767018e7ea8e1f37', 'ratio': 0.0}",0.0
665f0e6df3e3a6523a4759b7,2024-06-04 12:54:02.809000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '31c6fedb5016d8073272c85a4b5766ab7401c46c', 'ratio': 0.9983248228140323}",73.39398371107761
665f0e6ef3e3a6523a4759bb,2024-06-04 12:54:03.309000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'dbef49fad6af3f391891d153857578622633e185', 'ratio': 0.0}",0.0
665f0e6ef3e3a6523a4759bf,2024-06-04 12:54:03.810000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '60cf97db0f5fd87706939343991a3284c1139a08', 'ratio': 0.0}",0.0
665f0e6ef3e3a6523a4759c3,2024-06-04 12:54:03.810000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'e2806f84bd5950f771f18186a4a24f7ecb576c21', 'ratio': 0.0}",0.0
665f0e6ff3e3a6523a4759c8,2024-06-04 12:54:04.311000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '27b3fb411fcfb70e612fb583deab70c0ed82e89e', 'ratio': 0.0}",0.0
665f0e6ff3e3a6523a4759cb,2024-06-04 12:54:04.311000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': '89020e3ac7b38ecab25ba6e8383db7bd404649f7', 'ratio': 0.0}",0.0
665f0e6ff3e3a6523a4759d1,2024-06-04 12:54:04.812000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'bdfe8f10c2d29eea59065f6ebf03564e8ae0cad4', 'ratio': 0.0}",0.0
665f0e6ff3e3a6523a4759d2,2024-06-04 12:54:04.812000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '2fdbcef50f10d8dddedcf69b87fb3bbc2177fa1f', 'ratio': 0.0}",0.0
