timestamp,domain,measure
81,cpu%_package-global,0.16715
81,cpu%_package-0,0.25
81,freq_package-0,454832.25
84,psys-1,3.54361
84,core-0,0.10928
84,package-0,1.06688
84,uncore-0,0.01768
84,package-global,1.06688
84,cpu%_package-global,0.37484
84,cpu%_package-0,0.37542
84,freq_package-0,487854.375
87,psys-1,5.19417
87,core-0,0.23961
87,package-0,1.52402
87,uncore-0,0.05914
87,package-global,1.52402
87,cpu%_package-global,1.16813
87,cpu%_package-0,1.2507
87,freq_package-0,571747.875
90,psys-1,3.71238
90,core-0,0.1448
90,package-0,1.05273
90,uncore-0,0.03191
90,package-global,1.05273
90,cpu%_package-global,0.792
90,cpu%_package-0,0.7049
90,freq_package-0,400000.0
93,psys-1,9.26294
93,core-0,3.48316
93,package-0,4.70033
93,uncore-0,0.01793
93,package-global,4.70033
93,cpu%_package-global,4.00334
93,cpu%_package-0,4.04167
93,freq_package-0,946531.5
96,psys-1,24.84082
96,core-0,12.22669
96,package-0,14.25076
96,uncore-0,0.00927
96,package-global,14.25076
96,cpu%_package-global,12.68781
96,cpu%_package-0,12.66667
96,freq_package-0,912957.625
99,psys-1,24.78425
99,core-0,12.24307
99,package-0,14.21215
99,uncore-0,0.01098
99,package-global,14.21215
99,cpu%_package-global,12.63553
99,cpu%_package-0,12.62528
99,freq_package-0,934638.625
102,psys-1,24.87309
102,core-0,12.13824
102,package-0,14.25652
102,uncore-0,0.01391
102,package-global,14.25652
102,cpu%_package-global,12.71893
102,cpu%_package-0,12.70252
102,freq_package-0,900085.875
105,psys-1,24.66634
105,core-0,11.97761
105,package-0,14.07155
105,uncore-0,0.01305
105,package-global,14.07155
105,cpu%_package-global,12.75531
105,cpu%_package-0,12.79072
105,freq_package-0,1006785.0
108,psys-1,24.71653
108,core-0,12.29001
108,package-0,14.31788
108,uncore-0,0.00988
108,package-global,14.31788
108,cpu%_package-global,12.67723
108,cpu%_package-0,12.66639
108,freq_package-0,1397934.375
111,psys-1,23.47226
111,core-0,12.24777
111,package-0,14.37529
111,uncore-0,0.00894
111,package-global,14.37529
111,cpu%_package-global,12.67195
111,cpu%_package-0,12.62486
111,freq_package-0,909837.75
114,psys-1,23.61624
114,core-0,12.56504
114,package-0,14.60792
114,uncore-0,0.00906
114,package-global,14.60792
114,cpu%_package-global,12.59383
114,cpu%_package-0,12.58306
114,freq_package-0,901507.625
117,psys-1,23.35847
117,core-0,12.22787
117,package-0,14.28854
117,uncore-0,0.01317
117,package-global,14.28854
117,cpu%_package-global,12.67195
117,cpu%_package-0,12.66667
117,freq_package-0,960083.125
120,psys-1,23.4168
120,core-0,12.2653
120,package-0,14.31079
120,uncore-0,0.00955
120,package-global,14.31079
120,cpu%_package-global,12.63553
120,cpu%_package-0,12.66639
120,freq_package-0,902484.5
123,psys-1,23.57998
123,core-0,12.23613
123,package-0,14.40826
