timestamp,domain,measure
81,cpu%_package-0,5.93479
81,freq_package-0,919792.5
84,psys-1,8.29044
84,core-0,0.58288
84,package-0,2.61723
84,uncore-0,0.1832
84,package-global,2.61723
84,cpu%_package-global,3.07368
84,cpu%_package-0,3.06838
84,freq_package-0,1099296.625
87,psys-1,8.16569
87,core-0,0.5617
87,package-0,2.59727
87,uncore-0,0.18011
87,package-global,2.59727
87,cpu%_package-global,3.22987
87,cpu%_package-0,3.18746
87,freq_package-0,861270.0
90,psys-1,17.40682
90,core-0,6.74757
90,package-0,9.42641
90,uncore-0,0.21513
90,package-global,9.42641
90,cpu%_package-global,9.02603
90,cpu%_package-0,9.03927
90,freq_package-0,2803299.125
93,psys-1,25.1277
93,core-0,11.82261
93,package-0,15.05276
93,uncore-0,0.25238
93,package-global,15.05276
93,cpu%_package-global,14.09452
93,cpu%_package-0,13.92312
93,freq_package-0,1238380.0
96,psys-1,27.74255
96,core-0,14.67373
96,package-0,17.62556
96,uncore-0,0.27832
96,package-global,17.62556
96,cpu%_package-global,13.99916
96,cpu%_package-0,14.04013
96,freq_package-0,1686655.625
99,psys-1,24.63344
99,core-0,11.51314
99,package-0,14.63795
99,uncore-0,0.21393
99,package-global,14.63795
99,cpu%_package-global,14.34529
99,cpu%_package-0,14.31421
99,freq_package-0,2014206.25
102,psys-1,29.68327
102,core-0,17.16726
102,package-0,19.70957
102,uncore-0,0.24932
102,package-global,19.70957
102,cpu%_package-global,13.83201
102,cpu%_package-0,13.86074
102,freq_package-0,3249332.875
105,psys-1,23.31007
105,core-0,10.14982
105,package-0,13.4469
105,uncore-0,0.19637
105,package-global,13.4469
105,cpu%_package-global,14.02848
105,cpu%_package-0,13.9741
105,freq_package-0,2181438.0
108,psys-1,28.56492
108,core-0,16.01403
108,package-0,18.62861
108,uncore-0,0.22897
108,package-global,18.62861
108,cpu%_package-global,13.98747
108,cpu%_package-0,13.94419
108,freq_package-0,1685685.375
111,psys-1,29.52017
111,core-0,16.88722
111,package-0,19.3602
111,uncore-0,0.20446
111,package-global,19.3602
111,cpu%_package-global,14.02923
111,cpu%_package-0,13.97666
111,freq_package-0,1700772.375
114,psys-1,25.01311
114,core-0,11.7877
114,package-0,14.90003
114,uncore-0,0.19962
114,package-global,14.90003
114,cpu%_package-global,13.94472
114,cpu%_package-0,13.92216
114,freq_package-0,1311272.875
117,psys-1,26.24584
117,core-0,13.49682
117,package-0,16.35542
117,uncore-0,0.19522
117,package-global,16.35542
117,cpu%_package-global,13.86097
117,cpu%_package-0,13.71203
117,freq_package-0,2315310.625
120,psys-1,29.44606
120,core-0,16.82224
120,package-0,19.27608
120,uncore-0,0.19551
120,package-global,19.27608
120,cpu%_package-global,13.72959
120,cpu%_package-0,13.74481
120,freq_package-0,3182021.0
123,psys-1,29.42605
123,core-0,16.67612
123,package-0,19.23161
123,uncore-0,0.20628
123,package-global,19.23161
123,cpu%_package-global,13.84358
123,cpu%_package-0,13.71525
123,freq_package-0,2886812.0
126,psys-1,25.41336
126,core-0,12.0564
126,package-0,15.02488
126,uncore-0,0.18048
126,package-global,15.02488
126,cpu%_package-global,13.9749
126,cpu%_package-0,13.91938
126,freq_package-0,1840838.5
129,psys-1,25.53051
129,core-0,12.39607
129,package-0,15.39369
129,uncore-0,0.16239
129,package-global,15.39369
129,cpu%_package-global,14.07686
129,cpu%_package-0,13.92537
129,freq_package-0,1727352.75
132,psys-1,29.71918
132,core-0,16.87192
132,package-0,19.41132
132,uncore-0,0.19084
132,package-global,19.41132
132,cpu%_package-global,13.868
132,cpu%_package-0,13.96931
132,freq_package-0,2773824.0
135,psys-1,29.53218
135,core-0,16.78322
135,package-0,19.25529
135,uncore-0,0.18908
135,package-global,19.25529
135,cpu%_package-global,13.69347
135,cpu%_package-0,13.58713
135,freq_package-0,1806661.375
138,psys-1,29.46386
138,core-0,16.74529
138,package-0,19.20427
138,uncore-0,0.1943
138,package-global,19.20427
138,cpu%_package-global,13.868
138,cpu%_package-0,13.77276
138,freq_package-0,2991630.25
141,psys-1,23.78714
141,core-0,9.9557
141,package-0,13.31268
141,uncore-0,0.1717
141,package-global,13.31268
141,cpu%_package-global,14.05858
141,cpu%_package-0,13.97185
141,freq_package-0,1207983.375
144,psys-1,27.10555
144,core-0,13.93066
144,package-0,16.79221
144,uncore-0,0.17507
144,package-global,16.79221
144,cpu%_package-global,14.07098
144,cpu%_package-0,14.16373
144,freq_package-0,1587780.0
147,psys-1,34.35282
147,core-0,18.80843
147,package-0,22.86481
147,uncore-0,0.28545
147,package-global,22.86481
147,cpu%_package-global,21.1092
147,cpu%_package-0,21.04319
147,freq_package-0,3321924.875
150,psys-1,21.83908
150,core-0,9.84739
150,package-0,13.10585
150,uncore-0,0.19424
150,package-global,13.10585
150,cpu%_package-global,12.03231
150,cpu%_package-0,11.88541
150,freq_package-0,556209.25
153,psys-1,8.20221
153,core-0,0.63135
153,package-0,2.61415
153,uncore-0,0.11896
153,package-global,2.61415
153,cpu%_package-global,3.11842
153,cpu%_package-0,3.11937
153,freq_package-0,796477.5
156,psys-1,8.26085
156,core-0,0.63122
156,package-0,2.49602
156,uncore-0,0.11243
156,package-global,2.49602
156,cpu%_package-global,3.07498
156,cpu%_package-0,3.07755
156,freq_package-0,951431.0
159,psys-1,11.66462
159,core-0,1.1778
159,package-0,3.36226
159,uncore-0,0.11401
159,package-global,3.36226
159,cpu%_package-global,3.37031
159,cpu%_package-0,3.44716
159,freq_package-0,623260.875
162,psys-1,10.10249
162,core-0,0.76182
162,package-0,2.78338
162,uncore-0,0.1231
162,package-global,2.78338
162,cpu%_package-global,3.42205
162,cpu%_package-0,3.38135
162,freq_package-0,757478.875
165,psys-1,22.17742
165,core-0,9.35269
165,package-0,12.4634
165,uncore-0,0.20377
165,package-global,12.4634
165,cpu%_package-global,11.3539
165,cpu%_package-0,11.35465
165,freq_package-0,4182206.75
168,psys-1,38.43627
168,core-0,20.76344
168,package-0,25.25609
168,uncore-0,0.30078
168,package-global,25.25609
168,cpu%_package-global,21.96181
168,cpu%_package-0,22.01247
168,freq_package-0,2520654.0
171,psys-1,26.27488
171,core-0,12.29665
171,package-0,15.75535
171,uncore-0,0.23644
171,package-global,15.75535
171,cpu%_package-global,14.16952
171,cpu%_package-0,14.13955
171,freq_package-0,742111.125
174,psys-1,8.95461
174,core-0,0.60607
174,package-0,2.46792
174,uncore-0,0.11284
174,package-global,2.46792
174,cpu%_package-global,3.15524
174,cpu%_package-0,3.23335
174,freq_package-0,791132.75
177,psys-1,8.65831
177,core-0,0.57095
177,package-0,2.40122
177,uncore-0,0.11305
177,package-global,2.40122
177,cpu%_package-global,3.03286
177,cpu%_package-0,3.07447
177,freq_package-0,738730.125
180,psys-1,9.38349
180,core-0,1.57577
180,package-0,3.63997
180,uncore-0,0.12076
180,package-global,3.63997
180,cpu%_package-global,3.91414
180,cpu%_package-0,3.76137
180,freq_package-0,2969981.75
183,psys-1,25.7021
183,core-0,12.3894
183,package-0,15.5005
183,uncore-0,0.17816
183,package-global,15.5005
183,cpu%_package-global,14.14226
183,cpu%_package-0,14.1702
183,freq_package-0,1604539.0
186,psys-1,25.87296
186,core-0,12.26874
186,package-0,15.52857
186,uncore-0,0.18169
186,package-global,15.52857
186,cpu%_package-global,14.20811
186,cpu%_package-0,14.04646
186,freq_package-0,1646542.875
189,psys-1,26.33484
189,core-0,12.78259
189,package-0,15.9759
189,uncore-0,0.18249
189,package-global,15.9759
189,cpu%_package-global,14.60251
189,cpu%_package-0,14.48007
189,freq_package-0,1263987.75
192,psys-1,26.99472
192,core-0,13.81148
192,package-0,16.84644
192,uncore-0,0.21084
192,package-global,16.84644
192,cpu%_package-global,13.89121
192,cpu%_package-0,13.92455
192,freq_package-0,2184272.25
195,psys-1,27.06348
195,core-0,14.14953
195,package-0,17.00951
195,uncore-0,0.20071
195,package-global,17.00951
195,cpu%_package-global,14.11273
195,cpu%_package-0,14.05519
195,freq_package-0,2345538.375
198,psys-1,21.32955
198,core-0,8.34661
198,package-0,11.77357
198,uncore-0,0.18955
198,package-global,11.77357
198,cpu%_package-global,14.08863
198,cpu%_package-0,14.12561
198,freq_package-0,2407800.875
201,psys-1,29.61312
201,core-0,16.72508
201,package-0,19.44603
201,uncore-0,0.21287
201,package-global,19.44603
201,cpu%_package-global,14.08274
201,cpu%_package-0,13.98055
201,freq_package-0,1813989.125
204,psys-1,29.52489
204,core-0,16.81279
204,package-0,19.36216
204,uncore-0,0.20426
204,package-global,19.36216
204,cpu%_package-global,14.44073
204,cpu%_package-0,14.45788
204,freq_package-0,2163589.125
207,psys-1,29.14644
207,core-0,16.55785
207,package-0,19.12141
207,uncore-0,0.20014
207,package-global,19.12141
207,cpu%_package-global,13.99916
207,cpu%_package-0,13.87815
207,freq_package-0,2558894.5
210,psys-1,24.3248
210,core-0,11.18742
210,package-0,14.32632
210,uncore-0,0.17162
210,package-global,14.32632
210,cpu%_package-global,14.13634
210,cpu%_package-0,14.12841
210,freq_package-0,1035580.75
213,psys-1,20.32347
213,core-0,7.02936
213,package-0,10.59302
213,uncore-0,0.16382
213,package-global,10.59302
213,cpu%_package-global,14.05858
213,cpu%_package-0,13.96538
213,freq_package-0,1871310.5
216,psys-1,29.74934
216,core-0,16.94506
216,package-0,19.39651
216,uncore-0,0.1895
216,package-global,19.39651
216,cpu%_package-global,14.26789
216,cpu%_package-0,14.2875
216,freq_package-0,1413315.125
219,psys-1,29.51205
219,core-0,16.74834
219,package-0,19.24713
219,uncore-0,0.19177
219,package-global,19.24713
219,cpu%_package-global,13.60202
219,cpu%_package-0,13.46633
219,freq_package-0,2048853.0
222,psys-1,29.28927
222,core-0,16.57727
222,package-0,19.09107
222,uncore-0,0.18117
222,package-global,19.09107
222,cpu%_package-global,13.81469
222,cpu%_package-0,13.78895
222,freq_package-0,2216801.0
225,psys-1,29.28036
225,core-0,16.53277
225,package-0,19.05687
225,uncore-0,0.18415
225,package-global,19.05687
225,cpu%_package-global,13.84358
225,cpu%_package-0,13.84438
225,freq_package-0,2610379.25
228,psys-1,29.15863
228,core-0,16.44053
228,package-0,18.9054
228,uncore-0,0.20129
228,package-global,18.9054
228,cpu%_package-global,13.868
228,cpu%_package-0,13.78921
228,freq_package-0,2856451.75
231,psys-1,21.84341
231,core-0,7.82809
231,package-0,11.44512
231,uncore-0,0.18269
231,package-global,11.44512
231,cpu%_package-global,14.20193
231,cpu%_package-0,14.1783
231,freq_package-0,2082030.0
234,psys-1,22.54289
234,core-0,9.37787
234,package-0,12.7456
234,uncore-0,0.17661
234,package-global,12.7456
234,cpu%_package-global,14.08863
234,cpu%_package-0,14.00879
234,freq_package-0,1923907.125
237,psys-1,29.61788
237,core-0,16.98821
237,package-0,19.43735
237,uncore-0,0.21302
237,package-global,19.43735
237,cpu%_package-global,13.72959
237,cpu%_package-0,13.72115
237,freq_package-0,1659334.875
240,psys-1,29.64123
240,core-0,16.81739
240,package-0,19.43329
240,uncore-0,0.22596
240,package-global,19.43329
240,cpu%_package-global,13.8738
240,cpu%_package-0,13.8556
240,freq_package-0,2914859.5
243,psys-1,29.52359
243,core-0,16.74229
243,package-0,19.29647
243,uncore-0,0.20693
243,package-global,19.29647
243,cpu%_package-global,13.92723
243,cpu%_package-0,13.89966
243,freq_package-0,2565975.75
246,psys-1,29.82797
246,core-0,16.78882
246,package-0,19.34163
246,uncore-0,0.21633
246,package-global,19.34163
246,cpu%_package-global,14.38127
246,cpu%_package-0,14.253
246,freq_package-0,2920660.375
249,psys-1,29.46182
249,core-0,16.47473
249,package-0,19.05599
249,uncore-0,0.22865
249,package-global,19.05599
249,cpu%_package-global,14.09508
249,cpu%_package-0,13.99977
249,freq_package-0,2066947.0
252,psys-1,29.32252
252,core-0,16.45323
252,package-0,19.04257
252,uncore-0,0.24084
252,package-global,19.04257
252,cpu%_package-global,14.23813
252,cpu%_package-0,14.28448
252,freq_package-0,1840105.0
255,psys-1,21.46868
255,core-0,7.67672
255,package-0,11.22513
255,uncore-0,0.18622
255,package-global,11.22513
255,cpu%_package-global,13.97398
255,cpu%_package-0,13.9218
255,freq_package-0,2887919.125
258,psys-1,20.89526
258,core-0,7.82785
258,package-0,11.22285
258,uncore-0,0.17999
258,package-global,11.22285
258,cpu%_package-global,13.68023
258,cpu%_package-0,13.60336
258,freq_package-0,2550428.125
261,psys-1,30.08298
261,core-0,16.97563
261,package-0,19.60402
261,uncore-0,0.22391
261,package-global,19.60402
261,cpu%_package-global,13.84358
261,cpu%_package-0,13.90072
261,freq_package-0,1530427.25
264,psys-1,30.79028
264,core-0,17.00664
264,package-0,19.55375
264,uncore-0,0.22365
264,package-global,19.55375
264,cpu%_package-global,14.2917
264,cpu%_package-0,14.12474
264,freq_package-0,1407169.75
267,psys-1,31.51387
267,core-0,16.78278
267,package-0,19.38272
267,uncore-0,0.23478
267,package-global,19.38272
267,cpu%_package-global,14.28571
267,cpu%_package-0,14.43836
267,freq_package-0,1935822.25
270,psys-1,32.0635
270,core-0,16.94418
270,package-0,19.76829
270,uncore-0,0.29659
270,package-global,19.76829
270,cpu%_package-global,15.13627
270,cpu%_package-0,15.07939
270,freq_package-0,3392259.5
