_id,timestamp,sensor,target,metadata,power
666aec20d6965c4e62150bf2,2024-06-13 12:54:53.270000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '627ead2826810aec048ff5e24697c2dd6191f6af', 'ratio': 0.0}",0.0
666aec20d6965c4e62150bf6,2024-06-13 12:54:53.270000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': '7c694e2318f52f82758d35fb2abb3654fda0d22d', 'ratio': 0.0}",0.0
666aec20d6965c4e62150bfa,2024-06-13 12:54:53.771000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '627ead2826810aec048ff5e24697c2dd6191f6af', 'ratio': 0.0}",0.0
666aec20d6965c4e62150bfe,2024-06-13 12:54:53.771000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'a639ffbd7fdb1586b42813a7bdb18c4c00a469c9', 'ratio': 0.0}",0.0
666aec21d6965c4e62150c02,2024-06-13 12:54:54.272000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '43a99e20690ec0b6d0a9141a6cf528ccc97fbae8', 'ratio': 0.0}",0.0
666aec21d6965c4e62150c06,2024-06-13 12:54:54.272000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': '1656705ad4fdba98568180eee1754b0f0ae95569', 'ratio': 0.0}",0.0
666aec21d6965c4e62150c0b,2024-06-13 12:54:54.773000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '65e61dfa06f99d0f97a5a079a02bead828a9d737', 'ratio': 0.0}",0.0
666aec21d6965c4e62150c0e,2024-06-13 12:54:54.773000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'e0ca79898085eb0d27f256e5529a17c727ad6506', 'ratio': 0.0}",0.0
666aec22d6965c4e62150c14,2024-06-13 12:54:55.274000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '43a99e20690ec0b6d0a9141a6cf528ccc97fbae8', 'ratio': 0.0}",0.0
666aec22d6965c4e62150c16,2024-06-13 12:54:55.274000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': '0c20b796a9c788774361654026f94e7625790e52', 'ratio': 0.0}",0.0
