_id,timestamp,sensor,target,metadata,power
666ab5aed6965c4e62131aba,2024-06-13 09:02:35.238000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'f7bccac01f3f83e57d85d639ee6ec0653b21c1f8', 'ratio': 0.0}",0.0
666ab5aed6965c4e62131abb,2024-06-13 09:02:35.238000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '43a99e20690ec0b6d0a9141a6cf528ccc97fbae8', 'ratio': 0.0}",0.0
666ab5aed6965c4e62131ac2,2024-06-13 09:02:35.739000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '0d97b321774f553132f7fffbb12e50daf7e90fdb', 'ratio': 0.0}",0.0
666ab5aed6965c4e62131ac3,2024-06-13 09:02:35.739000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'a5966213a562822199ec2306a56ff55ea20bd6b1', 'ratio': 0.0}",0.0
666ab5afd6965c4e62131ac9,2024-06-13 09:02:36.240000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '1124bd51925dc5fd8cc14661c9f3af5f09868c4f', 'ratio': 0.0}",0.0
666ab5afd6965c4e62131acb,2024-06-13 09:02:36.240000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'fe7b78f1c8e4dcf6bc5f44064e8c87b9cd314a40', 'ratio': 0.9927779761493482}",77.66642860466985
666ab5afd6965c4e62131acf,2024-06-13 09:02:36.740000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'ac0c5deb86c839df26bff8168f347096071244e4', 'ratio': 0.9948602573020605}",82.08851885456924
666ab5afd6965c4e62131ad2,2024-06-13 09:02:36.740000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': '9b39caf30d184aac23a9fe580d11c74994bb100c', 'ratio': 0.0}",0.0
666ab5b0d6965c4e62131ada,2024-06-13 09:02:37.241000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '0', 'formula': 'b90ff0b5702e4f6d9d4d0563ab9f2f4d59a657cc', 'ratio': 0.9958910811737791}",41.95237959678633
666ab5b0d6965c4e62131adb,2024-06-13 09:02:37.241000,dahu-10.grenoble.grid5000.fr,debianrq,"{'scope': 'cpu', 'socket': '1', 'formula': 'ce8ec973a6669eecba3dc39fcf5e9ed3f18efa6c', 'ratio': 0.9900725788559165}",54.4219542175443
